,Data ora,Anno,Mese,Giorno,Ora,PDMM,PDMF
3530,2021-05-28 02:00:17.640,2021,5,28,2,0.0008713922013099399,0.0024024011286235924
3531,2021-05-28 03:00:17.645,2021,5,28,3,0.0008303463645145307,0.002289239036405697
3532,2021-05-28 04:00:17.650,2021,5,28,4,0.0008158550328436969,0.0022492868868352334
3533,2021-05-28 05:00:17.655,2021,5,28,5,0.0008389027253636045,0.0023128286564755396
3534,2021-05-28 06:00:17.660,2021,5,28,6,0.0009367259796785989,0.0025825243184503543
3535,2021-05-28 07:00:17.665,2021,5,28,7,0.0011266952346701221,0.0037751272378895857
3536,2021-05-28 08:00:17.670,2021,5,28,8,0.001295158950145808,0.0038224385374203322
3537,2021-05-28 09:00:17.675,2021,5,28,9,0.0014147793478271025,0.004175477535380428
3538,2021-05-28 10:00:17.680,2021,5,28,10,0.0014669250579838616,0.004329376616293939
3539,2021-05-28 11:00:17.685,2021,5,28,11,0.0015210059741210572,0.004488987124300342
3540,2021-05-28 12:00:17.690,2021,5,28,12,0.001596895854445464,0.004712963033295584
3541,2021-05-28 13:00:17.695,2021,5,28,13,0.001561713634825777,0.004609128772573271
3542,2021-05-28 14:00:17.700,2021,5,28,14,0.0015065677564468014,0.004446375211960529
3543,2021-05-28 15:00:17.705,2021,5,28,15,0.0014367079424842902,0.00424019600509387
3544,2021-05-28 16:00:17.710,2021,5,28,16,0.0013983075424461382,0.004126863839229854
3545,2021-05-28 17:00:17.715,2021,5,28,17,0.0014145588045585387,0.004174826639914021
3546,2021-05-28 18:00:17.720,2021,5,28,18,0.0015221672071615427,0.004492414303585463
3547,2021-05-28 19:00:17.725,2021,5,28,19,0.0017697568529687875,0.0059297821580299205
3548,2021-05-28 20:00:17.730,2021,5,28,20,0.0019157421549722909,0.006418923385370178
3549,2021-05-28 21:00:17.735,2021,5,28,21,0.0018861467805388176,0.006319760541061124
3550,2021-05-28 22:00:17.740,2021,5,28,22,0.0016777479770304106,0.005621495406658093
3551,2021-05-28 23:00:17.745,2021,5,28,23,0.0013623205358248222,0.0037558752395220885
3552,2021-05-29 00:00:17.750,2021,5,29,0,0.0011297028323486314,0.0031145554841594185
3553,2021-05-29 01:00:17.755,2021,5,29,1,0.0009619417716183956,0.002652043470589012
3554,2021-05-29 02:00:17.760,2021,5,29,2,0.0008713922013099399,0.0024024011286235924
3555,2021-05-29 03:00:17.765,2021,5,29,3,0.0008303463645145307,0.002289239036405697
3556,2021-05-29 04:00:17.770,2021,5,29,4,0.0008158550328436969,0.0022492868868352334
3557,2021-05-29 05:00:17.775,2021,5,29,5,0.0008389027253636045,0.0023128286564755396
3558,2021-05-29 06:00:17.780,2021,5,29,6,0.0009367259796785989,0.0025825243184503543
3559,2021-05-29 07:00:17.785,2021,5,29,7,0.0011266952346701221,0.0037751272378895857
3560,2021-05-29 08:00:17.790,2021,5,29,8,0.001295158950145808,0.004339585080009194
3561,2021-05-29 09:00:17.795,2021,5,29,9,0.0014147793478271025,0.004740387539803085
3562,2021-05-29 10:00:17.800,2021,5,29,10,0.0014669250579838616,0.004915107983002183
3563,2021-05-29 11:00:17.805,2021,5,29,11,0.0015210059741210572,0.005096312565463496
3564,2021-05-29 12:00:17.810,2021,5,29,12,0.001596895854445464,0.005350590692748493
3565,2021-05-29 13:00:17.815,2021,5,29,13,0.001561713634825777,0.005232708454953655
3566,2021-05-29 14:00:17.820,2021,5,29,14,0.0015065677564468014,0.005047935589035952
3567,2021-05-29 15:00:17.825,2021,5,29,15,0.0014367079424842902,0.004813861920834994
3568,2021-05-29 16:00:17.830,2021,5,29,16,0.0013983075424461382,0.004685196784364147
3569,2021-05-29 17:00:17.835,2021,5,29,17,0.0014145588045585387,0.004739648583184942
3570,2021-05-29 18:00:17.840,2021,5,29,18,0.0015221672071615427,0.005100203415753599
3571,2021-05-29 19:00:17.845,2021,5,29,19,0.0017697568529687875,0.0059297821580299205
3572,2021-05-29 20:00:17.850,2021,5,29,20,0.0019157421549722909,0.006418923385370178
3573,2021-05-29 21:00:17.855,2021,5,29,21,0.0018861467805388176,0.006319760541061124
3574,2021-05-29 22:00:17.860,2021,5,29,22,0.0016777479770304106,0.005621495406658093
3575,2021-05-29 23:00:17.865,2021,5,29,23,0.0013623205358248222,0.0037558752395220885
3576,2021-05-30 00:00:17.870,2021,5,30,0,0.0011297028323486314,0.0031145554841594185
3577,2021-05-30 01:00:17.875,2021,5,30,1,0.0009619417716183956,0.002652043470589012
3578,2021-05-30 02:00:17.880,2021,5,30,2,0.0008713922013099399,0.0024024011286235924
3579,2021-05-30 03:00:17.885,2021,5,30,3,0.0008303463645145307,0.002289239036405697
3580,2021-05-30 04:00:17.890,2021,5,30,4,0.0008158550328436969,0.0022492868868352334
3581,2021-05-30 05:00:17.895,2021,5,30,5,0.0008389027253636045,0.0023128286564755396
3582,2021-05-30 06:00:17.900,2021,5,30,6,0.0009367259796785989,0.0025825243184503543
3583,2021-05-30 07:00:17.905,2021,5,30,7,0.0011266952346701221,0.0031062636311379723
3584,2021-05-30 08:00:17.910,2021,5,30,8,0.001295158950145808,0.0035707128419325044
3585,2021-05-30 09:00:17.915,2021,5,30,9,0.0014147793478271025,0.0039005025485237964
3586,2021-05-30 10:00:17.920,2021,5,30,10,0.0014669250579838616,0.004044266645500054
3587,2021-05-30 11:00:17.925,2021,5,30,11,0.0015210059741210572,0.004193366045023811
3588,2021-05-30 12:00:17.930,2021,5,30,12,0.001596895854445464,0.004402592078798718
3589,2021-05-30 13:00:17.935,2021,5,30,13,0.001561713634825777,0.004305595796304153
3590,2021-05-30 14:00:17.940,2021,5,30,14,0.0015065677564468014,0.004153560329085796
3591,2021-05-30 15:00:17.945,2021,5,30,15,0.0014367079424842902,0.003960959000250542
3592,2021-05-30 16:00:17.950,2021,5,30,16,0.0013983075424461382,0.003855090294686535
3593,2021-05-30 17:00:17.955,2021,5,30,17,0.0014145588045585387,0.003899894517609001
3594,2021-05-30 18:00:17.960,2021,5,30,18,0.0015221672071615427,0.004196567528308678
3595,2021-05-30 19:00:17.965,2021,5,30,19,0.0017697568529687875,0.0048791644618463885
3596,2021-05-30 20:00:17.970,2021,5,30,20,0.0019157421549722909,0.005281641387584824
3597,2021-05-30 21:00:17.975,2021,5,30,21,0.0018861467805388176,0.005200047863068388
3598,2021-05-30 22:00:17.980,2021,5,30,22,0.0016777479770304106,0.004625498859761061
3599,2021-05-30 23:00:17.985,2021,5,30,23,0.0013623205358248222,0.0037558752395220885
3600,2021-05-31 00:00:17.990,2021,5,31,0,0.0011297028323486314,0.0031145554841594185
3601,2021-05-31 01:00:17.995,2021,5,31,1,0.0009619417716183956,0.002652043470589012
3602,2021-05-31 02:00:18.000,2021,5,31,2,0.0008713922013099399,0.0024024011286235924
3603,2021-05-31 03:00:18.005,2021,5,31,3,0.0008303463645145307,0.002289239036405697
3604,2021-05-31 04:00:18.010,2021,5,31,4,0.0008158550328436969,0.0022492868868352334
3605,2021-05-31 05:00:18.015,2021,5,31,5,0.0008389027253636045,0.0023128286564755396
3606,2021-05-31 06:00:18.020,2021,5,31,6,0.0009367259796785989,0.0025825243184503543
3607,2021-05-31 07:00:18.025,2021,5,31,7,0.0011266952346701221,0.0037751272378895857
3608,2021-05-31 08:00:18.030,2021,5,31,8,0.001295158950145808,0.0038224385374203322
3609,2021-05-31 09:00:18.035,2021,5,31,9,0.0014147793478271025,0.004175477535380428
3610,2021-05-31 10:00:18.040,2021,5,31,10,0.0014669250579838616,0.004329376616293939
3611,2021-05-31 11:00:18.045,2021,5,31,11,0.0015210059741210572,0.004488987124300342
3612,2021-05-31 12:00:18.050,2021,5,31,12,0.001596895854445464,0.004712963033295584
3613,2021-05-31 13:00:18.055,2021,5,31,13,0.001561713634825777,0.004609128772573271
3614,2021-05-31 14:00:18.060,2021,5,31,14,0.0015065677564468014,0.004446375211960529
3615,2021-05-31 15:00:18.065,2021,5,31,15,0.0014367079424842902,0.00424019600509387
3616,2021-05-31 16:00:18.070,2021,5,31,16,0.0013983075424461382,0.004126863839229854
3617,2021-05-31 17:00:18.075,2021,5,31,17,0.0014145588045585387,0.004174826639914021
3618,2021-05-31 18:00:18.080,2021,5,31,18,0.0015221672071615427,0.004492414303585463
3619,2021-05-31 19:00:18.085,2021,5,31,19,0.0017697568529687875,0.0059297821580299205
3620,2021-05-31 20:00:18.090,2021,5,31,20,0.0019157421549722909,0.006418923385370178
3621,2021-05-31 21:00:18.095,2021,5,31,21,0.0018861467805388176,0.006319760541061124
3622,2021-05-31 22:00:18.100,2021,5,31,22,0.0016777479770304106,0.005621495406658093
3623,2021-05-31 23:00:18.105,2021,5,31,23,0.0013623205358248222,0.0037558752395220885
3624,2021-06-01 00:00:18.110,2021,6,1,0,0.001195684271211384,0.0031950946941023527
3625,2021-06-01 01:00:18.115,2021,6,1,1,0.0010242424365267044,0.0027369696609836785
3626,2021-06-01 02:00:18.120,2021,6,1,2,0.0009342287934399443,0.0024964361686998404
3627,2021-06-01 03:00:18.125,2021,6,1,3,0.0008926717731943789,0.002385387944610727
3628,2021-06-01 04:00:18.130,2021,6,1,4,0.0008792132505725201,0.0023494242247099947
3629,2021-06-01 05:00:18.135,2021,6,1,5,0.0009042753614072743,0.0024163949286651457
3630,2021-06-01 06:00:18.140,2021,6,1,6,0.0010063687374720286,0.0026892077539413467
3631,2021-06-01 07:00:18.145,2021,6,1,7,0.0012021934892490977,0.0042960050739353885
3632,2021-06-01 08:00:18.150,2021,6,1,8,0.0013639485653733742,0.003942786914997786
3633,2021-06-01 09:00:18.155,2021,6,1,9,0.0014499709569573231,0.004191453153992776
3634,2021-06-01 10:00:18.160,2021,6,1,10,0.0014643966565596681,0.004233153743791956
3635,2021-06-01 11:00:18.165,2021,6,1,11,0.0015005544996290095,0.004337675772076297
3636,2021-06-01 12:00:18.170,2021,6,1,12,0.0015822135780582433,0.00457372891520448
3637,2021-06-01 13:00:18.175,2021,6,1,13,0.0015880860882280922,0.004590704669894712
3638,2021-06-01 14:00:18.180,2021,6,1,14,0.0015455356299319413,0.004467703411301579
3639,2021-06-01 15:00:18.185,2021,6,1,15,0.0014811585923890577,0.004281607727274873
3640,2021-06-01 16:00:18.190,2021,6,1,16,0.001452660099767445,0.0041992267001172276
3641,2021-06-01 17:00:18.195,2021,6,1,17,0.0014730327977982578,0.004258118368951603
3642,2021-06-01 18:00:18.200,2021,6,1,18,0.0015715447050916997,0.004542888241444362
3643,2021-06-01 19:00:18.205,2021,6,1,19,0.001789313094995669,0.00639406069297692
3644,2021-06-01 20:00:18.210,2021,6,1,20,0.001910027242686885,0.00682542935003159
3645,2021-06-01 21:00:18.215,2021,6,1,21,0.0019184824480903125,0.006855643791915631
3646,2021-06-01 22:00:18.220,2021,6,1,22,0.001737882064588114,0.006210273332984987
3647,2021-06-01 23:00:18.225,2021,6,1,23,0.001465648200114908,0.003916489411425838
3648,2021-06-02 00:00:18.230,2021,6,2,0,0.001195684271211384,0.0031950946941023527
3649,2021-06-02 01:00:18.235,2021,6,2,1,0.0010242424365267044,0.0027369696609836785
3650,2021-06-02 02:00:18.240,2021,6,2,2,0.0009342287934399443,0.0024964361686998404
3651,2021-06-02 03:00:18.245,2021,6,2,3,0.0008926717731943789,0.002385387944610727
3652,2021-06-02 04:00:18.250,2021,6,2,4,0.0008792132505725201,0.0023494242247099947
3653,2021-06-02 05:00:18.255,2021,6,2,5,0.0009042753614072743,0.0024163949286651457
3654,2021-06-02 06:00:18.260,2021,6,2,6,0.0010063687374720286,0.0026892077539413467
3655,2021-06-02 07:00:18.265,2021,6,2,7,0.0012021934892490977,0.0042960050739353885
3656,2021-06-02 08:00:18.270,2021,6,2,8,0.0013639485653733742,0.003942786914997786
3657,2021-06-02 09:00:18.275,2021,6,2,9,0.0014499709569573231,0.004191453153992776
3658,2021-06-02 10:00:18.280,2021,6,2,10,0.0014643966565596681,0.004233153743791956
3659,2021-06-02 11:00:18.285,2021,6,2,11,0.0015005544996290095,0.004337675772076297
3660,2021-06-02 12:00:18.290,2021,6,2,12,0.0015822135780582433,0.00457372891520448
3661,2021-06-02 13:00:18.295,2021,6,2,13,0.0015880860882280922,0.004590704669894712
3662,2021-06-02 14:00:18.300,2021,6,2,14,0.0015455356299319413,0.004467703411301579
3663,2021-06-02 15:00:18.305,2021,6,2,15,0.0014811585923890577,0.004281607727274873
3664,2021-06-02 16:00:18.310,2021,6,2,16,0.001452660099767445,0.0041992267001172276
3665,2021-06-02 17:00:18.315,2021,6,2,17,0.0014730327977982578,0.004258118368951603
3666,2021-06-02 18:00:18.320,2021,6,2,18,0.0015715447050916997,0.004542888241444362
3667,2021-06-02 19:00:18.325,2021,6,2,19,0.001789313094995669,0.00639406069297692
3668,2021-06-02 20:00:18.330,2021,6,2,20,0.001910027242686885,0.00682542935003159
3669,2021-06-02 21:00:18.335,2021,6,2,21,0.0019184824480903125,0.006855643791915631
3670,2021-06-02 22:00:18.340,2021,6,2,22,0.001737882064588114,0.006210273332984987
3671,2021-06-02 23:00:18.345,2021,6,2,23,0.001465648200114908,0.003916489411425838
3672,2021-06-03 00:00:18.350,2021,6,3,0,0.001195684271211384,0.0031950946941023527
3673,2021-06-03 01:00:18.355,2021,6,3,1,0.0010242424365267044,0.0027369696609836785
3674,2021-06-03 02:00:18.360,2021,6,3,2,0.0009342287934399443,0.0024964361686998404
3675,2021-06-03 03:00:18.365,2021,6,3,3,0.0008926717731943789,0.002385387944610727
3676,2021-06-03 04:00:18.370,2021,6,3,4,0.0008792132505725201,0.0023494242247099947
3677,2021-06-03 05:00:18.375,2021,6,3,5,0.0009042753614072743,0.0024163949286651457
3678,2021-06-03 06:00:18.380,2021,6,3,6,0.0010063687374720286,0.0026892077539413467
3679,2021-06-03 07:00:18.385,2021,6,3,7,0.0012021934892490977,0.0032124885567764707
3680,2021-06-03 08:00:18.390,2021,6,3,8,0.0013639485653733742,0.0036447287374934
3681,2021-06-03 09:00:18.395,2021,6,3,9,0.0014499709569573231,0.0038745968502899423
3682,2021-06-03 10:00:18.400,2021,6,3,10,0.0014643966565596681,0.003913145050151659
3683,2021-06-03 11:00:18.405,2021,6,3,11,0.0015005544996290095,0.0040097656508592296
3684,2021-06-03 12:00:18.410,2021,6,3,12,0.0015822135780582433,0.004227974165010041
3685,2021-06-03 13:00:18.415,2021,6,3,13,0.0015880860882280922,0.004243666623743932
3686,2021-06-03 14:00:18.420,2021,6,3,14,0.0015455356299319413,0.004129963745143783
3687,2021-06-03 15:00:18.425,2021,6,3,15,0.0014811585923890577,0.003957936115419338
3688,2021-06-03 16:00:18.430,2021,6,3,16,0.001452660099767445,0.003881782748884727
3689,2021-06-03 17:00:18.435,2021,6,3,17,0.0014730327977982578,0.003936222454206644
3690,2021-06-03 18:00:18.440,2021,6,3,18,0.0015715447050916997,0.00419946491701858
3691,2021-06-03 19:00:18.445,2021,6,3,19,0.001789313094995669,0.004781383274462939
3692,2021-06-03 20:00:18.450,2021,6,3,20,0.001910027242686885,0.005103954326100621
3693,2021-06-03 21:00:18.455,2021,6,3,21,0.0019184824480903125,0.00512654823535617
3694,2021-06-03 22:00:18.460,2021,6,3,22,0.001737882064588114,0.004643949826249298
3695,2021-06-03 23:00:18.465,2021,6,3,23,0.001465648200114908,0.003916489411425838
3696,2021-06-04 00:00:18.470,2021,6,4,0,0.001195684271211384,0.0031950946941023527
3697,2021-06-04 01:00:18.475,2021,6,4,1,0.0010242424365267044,0.0027369696609836785
3698,2021-06-04 02:00:18.480,2021,6,4,2,0.0009342287934399443,0.0024964361686998404
3699,2021-06-04 03:00:18.485,2021,6,4,3,0.0008926717731943789,0.002385387944610727
3700,2021-06-04 04:00:18.490,2021,6,4,4,0.0008792132505725201,0.0023494242247099947
3701,2021-06-04 05:00:18.495,2021,6,4,5,0.0009042753614072743,0.0024163949286651457
3702,2021-06-04 06:00:18.500,2021,6,4,6,0.0010063687374720286,0.0026892077539413467
3703,2021-06-04 07:00:18.505,2021,6,4,7,0.0012021934892490977,0.0042960050739353885
3704,2021-06-04 08:00:18.510,2021,6,4,8,0.0013639485653733742,0.003942786914997786
3705,2021-06-04 09:00:18.515,2021,6,4,9,0.0014499709569573231,0.004191453153992776
3706,2021-06-04 10:00:18.520,2021,6,4,10,0.0014643966565596681,0.004233153743791956
3707,2021-06-04 11:00:18.525,2021,6,4,11,0.0015005544996290095,0.004337675772076297
3708,2021-06-04 12:00:18.530,2021,6,4,12,0.0015822135780582433,0.00457372891520448
3709,2021-06-04 13:00:18.535,2021,6,4,13,0.0015880860882280922,0.004590704669894712
3710,2021-06-04 14:00:18.540,2021,6,4,14,0.0015455356299319413,0.004467703411301579
3711,2021-06-04 15:00:18.545,2021,6,4,15,0.0014811585923890577,0.004281607727274873
3712,2021-06-04 16:00:18.550,2021,6,4,16,0.001452660099767445,0.0041992267001172276
3713,2021-06-04 17:00:18.555,2021,6,4,17,0.0014730327977982578,0.004258118368951603
3714,2021-06-04 18:00:18.560,2021,6,4,18,0.0015715447050916997,0.004542888241444362
3715,2021-06-04 19:00:18.565,2021,6,4,19,0.001789313094995669,0.00639406069297692
3716,2021-06-04 20:00:18.570,2021,6,4,20,0.001910027242686885,0.00682542935003159
3717,2021-06-04 21:00:18.575,2021,6,4,21,0.0019184824480903125,0.006855643791915631
3718,2021-06-04 22:00:18.580,2021,6,4,22,0.001737882064588114,0.006210273332984987
3719,2021-06-04 23:00:18.585,2021,6,4,23,0.001465648200114908,0.003916489411425838
3720,2021-06-05 00:00:18.590,2021,6,5,0,0.001195684271211384,0.0031950946941023527
3721,2021-06-05 01:00:18.595,2021,6,5,1,0.0010242424365267044,0.0027369696609836785
3722,2021-06-05 02:00:18.600,2021,6,5,2,0.0009342287934399443,0.0024964361686998404
3723,2021-06-05 03:00:18.605,2021,6,5,3,0.0008926717731943789,0.002385387944610727
3724,2021-06-05 04:00:18.610,2021,6,5,4,0.0008792132505725201,0.0023494242247099947
3725,2021-06-05 05:00:18.615,2021,6,5,5,0.0009042753614072743,0.0024163949286651457
3726,2021-06-05 06:00:18.620,2021,6,5,6,0.0010063687374720286,0.0026892077539413467
3727,2021-06-05 07:00:18.625,2021,6,5,7,0.0012021934892490977,0.0042960050739353885
3728,2021-06-05 08:00:18.630,2021,6,5,8,0.0013639485653733742,0.004874032349893054
3729,2021-06-05 09:00:18.635,2021,6,5,9,0.0014499709569573231,0.005181430979166556
3730,2021-06-05 10:00:18.640,2021,6,5,10,0.0014643966565596681,0.005232980816394048
3731,2021-06-05 11:00:18.645,2021,6,5,11,0.0015005544996290095,0.005362189865251461
3732,2021-06-05 12:00:18.650,2021,6,5,12,0.0015822135780582433,0.005653996316044996
3733,2021-06-05 13:00:18.655,2021,6,5,13,0.0015880860882280922,0.005674981568179548
3734,2021-06-05 14:00:18.660,2021,6,5,14,0.0015455356299319413,0.00552292868619903
3735,2021-06-05 15:00:18.665,2021,6,5,15,0.0014811585923890577,0.00529287912895022
3736,2021-06-05 16:00:18.670,2021,6,5,16,0.001452660099767445,0.0051910405563769906
3737,2021-06-05 17:00:18.675,2021,6,5,17,0.0014730327977982578,0.005263841827464219
3738,2021-06-05 18:00:18.680,2021,6,5,18,0.0015715447050916997,0.005615871394551643
3739,2021-06-05 19:00:18.685,2021,6,5,19,0.001789313094995669,0.00639406069297692
3740,2021-06-05 20:00:18.690,2021,6,5,20,0.001910027242686885,0.00682542935003159
3741,2021-06-05 21:00:18.695,2021,6,5,21,0.0019184824480903125,0.006855643791915631
3742,2021-06-05 22:00:18.700,2021,6,5,22,0.001737882064588114,0.006210273332984987
3743,2021-06-05 23:00:18.705,2021,6,5,23,0.001465648200114908,0.003916489411425838
3744,2021-06-06 00:00:18.710,2021,6,6,0,0.001195684271211384,0.0031950946941023527
3745,2021-06-06 01:00:18.715,2021,6,6,1,0.0010242424365267044,0.0027369696609836785
3746,2021-06-06 02:00:18.720,2021,6,6,2,0.0009342287934399443,0.0024964361686998404
3747,2021-06-06 03:00:18.725,2021,6,6,3,0.0008926717731943789,0.002385387944610727
3748,2021-06-06 04:00:18.730,2021,6,6,4,0.0008792132505725201,0.0023494242247099947
3749,2021-06-06 05:00:18.735,2021,6,6,5,0.0009042753614072743,0.0024163949286651457
3750,2021-06-06 06:00:18.740,2021,6,6,6,0.0010063687374720286,0.0026892077539413467
3751,2021-06-06 07:00:18.745,2021,6,6,7,0.0012021934892490977,0.0032124885567764707
3752,2021-06-06 08:00:18.750,2021,6,6,8,0.0013639485653733742,0.0036447287374934
3753,2021-06-06 09:00:18.755,2021,6,6,9,0.0014499709569573231,0.0038745968502899423
3754,2021-06-06 10:00:18.760,2021,6,6,10,0.0014643966565596681,0.003913145050151659
3755,2021-06-06 11:00:18.765,2021,6,6,11,0.0015005544996290095,0.0040097656508592296
3756,2021-06-06 12:00:18.770,2021,6,6,12,0.0015822135780582433,0.004227974165010041
3757,2021-06-06 13:00:18.775,2021,6,6,13,0.0015880860882280922,0.004243666623743932
3758,2021-06-06 14:00:18.780,2021,6,6,14,0.0015455356299319413,0.004129963745143783
3759,2021-06-06 15:00:18.785,2021,6,6,15,0.0014811585923890577,0.003957936115419338
3760,2021-06-06 16:00:18.790,2021,6,6,16,0.001452660099767445,0.003881782748884727
3761,2021-06-06 17:00:18.795,2021,6,6,17,0.0014730327977982578,0.003936222454206644
3762,2021-06-06 18:00:18.800,2021,6,6,18,0.0015715447050916997,0.00419946491701858
3763,2021-06-06 19:00:18.805,2021,6,6,19,0.001789313094995669,0.004781383274462939
3764,2021-06-06 20:00:18.810,2021,6,6,20,0.001910027242686885,0.005103954326100621
3765,2021-06-06 21:00:18.815,2021,6,6,21,0.0019184824480903125,0.00512654823535617
3766,2021-06-06 22:00:18.820,2021,6,6,22,0.001737882064588114,0.004643949826249298
3767,2021-06-06 23:00:18.825,2021,6,6,23,0.001465648200114908,0.003916489411425838
3768,2021-06-07 00:00:18.830,2021,6,7,0,0.001195684271211384,0.0031950946941023527
3769,2021-06-07 01:00:18.835,2021,6,7,1,0.0010242424365267044,0.0027369696609836785
3770,2021-06-07 02:00:18.840,2021,6,7,2,0.0009342287934399443,0.0024964361686998404
3771,2021-06-07 03:00:18.845,2021,6,7,3,0.0008926717731943789,0.002385387944610727
3772,2021-06-07 04:00:18.850,2021,6,7,4,0.0008792132505725201,0.0023494242247099947
3773,2021-06-07 05:00:18.855,2021,6,7,5,0.0009042753614072743,0.0024163949286651457
3774,2021-06-07 06:00:18.860,2021,6,7,6,0.0010063687374720286,0.0026892077539413467
3775,2021-06-07 07:00:18.865,2021,6,7,7,0.0012021934892490977,0.0042960050739353885
3776,2021-06-07 08:00:18.870,2021,6,7,8,0.0013639485653733742,0.003942786914997786
3777,2021-06-07 09:00:18.875,2021,6,7,9,0.0014499709569573231,0.004191453153992776
3778,2021-06-07 10:00:18.880,2021,6,7,10,0.0014643966565596681,0.004233153743791956
3779,2021-06-07 11:00:18.885,2021,6,7,11,0.0015005544996290095,0.004337675772076297
3780,2021-06-07 12:00:18.890,2021,6,7,12,0.0015822135780582433,0.00457372891520448
3781,2021-06-07 13:00:18.895,2021,6,7,13,0.0015880860882280922,0.004590704669894712
3782,2021-06-07 14:00:18.900,2021,6,7,14,0.0015455356299319413,0.004467703411301579
3783,2021-06-07 15:00:18.905,2021,6,7,15,0.0014811585923890577,0.004281607727274873
3784,2021-06-07 16:00:18.910,2021,6,7,16,0.001452660099767445,0.0041992267001172276
3785,2021-06-07 17:00:18.915,2021,6,7,17,0.0014730327977982578,0.004258118368951603
3786,2021-06-07 18:00:18.920,2021,6,7,18,0.0015715447050916997,0.004542888241444362
3787,2021-06-07 19:00:18.925,2021,6,7,19,0.001789313094995669,0.00639406069297692
3788,2021-06-07 20:00:18.930,2021,6,7,20,0.001910027242686885,0.00682542935003159
3789,2021-06-07 21:00:18.935,2021,6,7,21,0.0019184824480903125,0.006855643791915631
3790,2021-06-07 22:00:18.940,2021,6,7,22,0.001737882064588114,0.006210273332984987
3791,2021-06-07 23:00:18.945,2021,6,7,23,0.001465648200114908,0.003916489411425838
3792,2021-06-08 00:00:18.950,2021,6,8,0,0.001195684271211384,0.0031950946941023527
3793,2021-06-08 01:00:18.955,2021,6,8,1,0.0010242424365267044,0.0027369696609836785
3794,2021-06-08 02:00:18.960,2021,6,8,2,0.0009342287934399443,0.0024964361686998404
3795,2021-06-08 03:00:18.965,2021,6,8,3,0.0008926717731943789,0.002385387944610727
3796,2021-06-08 04:00:18.970,2021,6,8,4,0.0008792132505725201,0.0023494242247099947
3797,2021-06-08 05:00:18.975,2021,6,8,5,0.0009042753614072743,0.0024163949286651457
3798,2021-06-08 06:00:18.980,2021,6,8,6,0.0010063687374720286,0.0026892077539413467
3799,2021-06-08 07:00:18.985,2021,6,8,7,0.0012021934892490977,0.0042960050739353885
3800,2021-06-08 08:00:18.990,2021,6,8,8,0.0013639485653733742,0.003942786914997786
3801,2021-06-08 09:00:18.995,2021,6,8,9,0.0014499709569573231,0.004191453153992776
3802,2021-06-08 10:00:19.000,2021,6,8,10,0.0014643966565596681,0.004233153743791956
3803,2021-06-08 11:00:19.005,2021,6,8,11,0.0015005544996290095,0.004337675772076297
3804,2021-06-08 12:00:19.010,2021,6,8,12,0.0015822135780582433,0.00457372891520448
3805,2021-06-08 13:00:19.015,2021,6,8,13,0.0015880860882280922,0.004590704669894712
3806,2021-06-08 14:00:19.020,2021,6,8,14,0.0015455356299319413,0.004467703411301579
3807,2021-06-08 15:00:19.025,2021,6,8,15,0.0014811585923890577,0.004281607727274873
3808,2021-06-08 16:00:19.030,2021,6,8,16,0.001452660099767445,0.0041992267001172276
3809,2021-06-08 17:00:19.035,2021,6,8,17,0.0014730327977982578,0.004258118368951603
3810,2021-06-08 18:00:19.040,2021,6,8,18,0.0015715447050916997,0.004542888241444362
3811,2021-06-08 19:00:19.045,2021,6,8,19,0.001789313094995669,0.00639406069297692
3812,2021-06-08 20:00:19.050,2021,6,8,20,0.001910027242686885,0.00682542935003159
3813,2021-06-08 21:00:19.055,2021,6,8,21,0.0019184824480903125,0.006855643791915631
3814,2021-06-08 22:00:19.060,2021,6,8,22,0.001737882064588114,0.006210273332984987
3815,2021-06-08 23:00:19.065,2021,6,8,23,0.001465648200114908,0.003916489411425838
3816,2021-06-09 00:00:19.070,2021,6,9,0,0.001195684271211384,0.0031950946941023527
3817,2021-06-09 01:00:19.075,2021,6,9,1,0.0010242424365267044,0.0027369696609836785
3818,2021-06-09 02:00:19.080,2021,6,9,2,0.0009342287934399443,0.0024964361686998404
3819,2021-06-09 03:00:19.085,2021,6,9,3,0.0008926717731943789,0.002385387944610727
3820,2021-06-09 04:00:19.090,2021,6,9,4,0.0008792132505725201,0.0023494242247099947
3821,2021-06-09 05:00:19.095,2021,6,9,5,0.0009042753614072743,0.0024163949286651457
3822,2021-06-09 06:00:19.100,2021,6,9,6,0.0010063687374720286,0.0026892077539413467
3823,2021-06-09 07:00:19.105,2021,6,9,7,0.0012021934892490977,0.0042960050739353885
3824,2021-06-09 08:00:19.110,2021,6,9,8,0.0013639485653733742,0.003942786914997786
3825,2021-06-09 09:00:19.115,2021,6,9,9,0.0014499709569573231,0.004191453153992776
3826,2021-06-09 10:00:19.120,2021,6,9,10,0.0014643966565596681,0.004233153743791956
3827,2021-06-09 11:00:19.125,2021,6,9,11,0.0015005544996290095,0.004337675772076297
3828,2021-06-09 12:00:19.130,2021,6,9,12,0.0015822135780582433,0.00457372891520448
3829,2021-06-09 13:00:19.135,2021,6,9,13,0.0015880860882280922,0.004590704669894712
3830,2021-06-09 14:00:19.140,2021,6,9,14,0.0015455356299319413,0.004467703411301579
3831,2021-06-09 15:00:19.145,2021,6,9,15,0.0014811585923890577,0.004281607727274873
